EventIndex,Duration
1,0.0412750244140625
2,0.04853987693786621
3,0.05172467231750488
4,0.04897904396057129
5,0.11699771881103516
6,0.06830096244812012
7,0.06638765335083008
8,0.03292536735534668
9,0.06748723983764648
10,0.06288933753967285
11,0.037360429763793945
12,0.04736018180847168
13,0.05287289619445801
14,0.06378507614135742
15,0.04549407958984375
16,0.06800103187561035
17,0.06757164001464844
18,0.04880356788635254
19,0.037897348403930664
20,0.04800844192504883
21,0.03671908378601074
22,0.08131170272827148
23,0.05278277397155762
24,0.07073831558227539
25,0.037293195724487305
26,0.0585782527923584
27,0.06393694877624512
28,0.036405324935913086
29,0.04684948921203613
30,0.03760695457458496
31,0.04078817367553711
32,0.059412240982055664
33,0.03990507125854492
34,0.04959726333618164
35,0.02762150764465332
36,0.03956198692321777
37,0.09226083755493164
38,0.05111956596374512
39,0.03197932243347168
40,0.1326303482055664
41,0.06925845146179199
42,0.04789996147155762
43,0.050812721252441406
44,0.06930661201477051
45,0.05261969566345215
46,0.032662153244018555
47,0.04572558403015137
48,0.04829216003417969
49,0.06914830207824707
50,0.05119609832763672
51,0.07122945785522461
52,0.06177568435668945
53,0.03279256820678711
54,0.050783395767211914
55,0.05388355255126953
56,0.04606962203979492
57,0.06449437141418457
58,0.05167746543884277
59,0.06745386123657227
60,0.03734922409057617
61,0.06292533874511719
62,0.054205894470214844
63,0.04596996307373047
64,0.03820157051086426
65,0.05056118965148926
66,0.044507503509521484
67,0.049344539642333984
68,0.049434661865234375
69,0.048192501068115234
70,0.038666486740112305
71,0.050670623779296875
72,0.11267662048339844
73,0.05298805236816406
74,0.051316261291503906
75,0.04647016525268555
76,0.06326174736022949
77,0.0395197868347168
78,0.03413844108581543
79,0.04935574531555176
80,0.03415226936340332
81,0.0480654239654541
82,0.0495457649230957
83,0.07368993759155273
84,0.04741096496582031
85,0.06315350532531738
86,0.14586424827575684
87,0.07074689865112305
88,0.051233530044555664
89,0.04866361618041992
90,0.05054521560668945
91,0.03741145133972168
92,0.06160569190979004
93,0.05053234100341797
94,0.03331637382507324
95,0.050429344177246094
96,0.033748626708984375
97,0.05011892318725586
98,0.0321652889251709
99,0.05152630805969238
100,0.16865801811218262
101,0.09699821472167969
102,0.06752443313598633
103,0.04988718032836914
104,0.04959368705749512
105,0.04916191101074219
106,0.05148172378540039
107,0.04939913749694824
108,0.06552505493164062
109,0.05268573760986328
110,0.0504450798034668
111,0.04986739158630371
112,0.048087120056152344
113,0.05190324783325195
114,0.04907703399658203
115,0.05110001564025879
116,0.048614501953125
117,0.0517125129699707
118,0.04970073699951172
119,0.05032634735107422
120,0.04825448989868164
121,0.05195355415344238
122,0.06485247611999512
123,0.03544020652770996
124,0.03189373016357422
125,0.04563021659851074
126,0.12298369407653809
127,0.048078298568725586
128,0.16875648498535156
129,0.06319284439086914
130,0.05293416976928711
131,0.04914069175720215
132,0.050948143005371094
133,0.06032395362854004
134,0.0516507625579834
135,0.034804344177246094
136,0.053817033767700195
137,0.04764890670776367
138,0.05347323417663574
139,0.0484766960144043
140,0.05235099792480469
141,0.06408810615539551
142,0.03465867042541504
143,0.03912520408630371
144,0.045890092849731445
145,0.0641164779663086
146,0.060363054275512695
147,0.059014320373535156
148,0.03199625015258789
149,0.04766654968261719
150,0.061321258544921875
151,0.04972672462463379
152,0.02553582191467285
153,0.046785593032836914
154,0.043735504150390625
155,0.05175018310546875
156,0.04236125946044922
157,0.047728538513183594
158,0.047408103942871094
159,0.03749394416809082
160,0.1436934471130371
161,0.04065060615539551
162,0.04908132553100586
163,0.05176520347595215
164,0.047324419021606445
165,0.036595821380615234
166,0.033120155334472656
167,0.04723072052001953
168,0.05203843116760254
169,0.06735777854919434
170,0.049395084381103516
171,0.05083012580871582
172,0.049294233322143555
173,0.050974369049072266
174,0.06505107879638672
175,0.03502178192138672
176,0.048409223556518555
177,0.037645816802978516
178,0.04756355285644531
