EventIndex,Duration
1,0.06076550483703613
2,0.04058218002319336
3,0.05947136878967285
4,0.0470123291015625
5,0.13341498374938965
6,0.07703423500061035
7,0.06444358825683594
8,0.03553652763366699
9,0.0834650993347168
10,0.04933285713195801
11,0.05088448524475098
12,0.04813027381896973
13,0.05140256881713867
14,0.0843038558959961
15,0.054955244064331055
16,0.07091236114501953
17,0.07456326484680176
18,0.04139232635498047
19,0.05860018730163574
20,0.048973798751831055
21,0.05557394027709961
22,0.08349943161010742
23,0.06162571907043457
24,0.06357526779174805
25,0.05705714225769043
26,0.04648137092590332
27,0.0840768814086914
28,0.05202603340148926
29,0.0336918830871582
30,0.04608035087585449
31,0.04772591590881348
32,0.05304908752441406
33,0.04851865768432617
34,0.05172133445739746
35,0.03237748146057129
36,0.05222678184509277
37,0.11684560775756836
38,0.032312870025634766
39,0.051682472229003906
40,0.1613006591796875
41,0.07315826416015625
42,0.049681901931762695
43,0.05012345314025879
44,0.08311772346496582
45,0.05133533477783203
46,0.04640984535217285
47,0.04697561264038086
48,0.039568185806274414
49,0.0821676254272461
50,0.05848097801208496
51,0.09495019912719727
52,0.06271624565124512
53,0.03402280807495117
54,0.05300259590148926
55,0.06757998466491699
56,0.0384981632232666
57,0.07449865341186523
58,0.050429582595825195
59,0.06728577613830566
60,0.0478208065032959
61,0.05161166191101074
62,0.09514117240905762
63,0.048831939697265625
64,0.03757739067077637
65,0.05092620849609375
66,0.03316092491149902
67,0.06723237037658691
68,0.048308372497558594
69,0.036003828048706055
70,0.04784703254699707
71,0.05902528762817383
72,0.19671368598937988
73,0.02587580680847168
74,0.05473613739013672
75,0.049105167388916016
76,0.0513308048248291
77,0.046584367752075195
78,0.050203800201416016
79,0.04768252372741699
80,0.04343128204345703
81,0.04799604415893555
82,0.0448610782623291
83,0.06738424301147461
84,0.05220985412597656
85,0.04794669151306152
86,0.18477988243103027
87,0.047441720962524414
88,0.07437729835510254
89,0.07760357856750488
90,0.04077959060668945
91,0.027493715286254883
92,0.049866437911987305
93,0.05038261413574219
94,0.0641486644744873
95,0.05194973945617676
96,0.04730939865112305
97,0.036557912826538086
98,0.04759097099304199
99,0.05273842811584473
100,0.23286032676696777
101,0.06734728813171387
102,0.06580662727355957
103,0.06710410118103027
104,0.04915952682495117
105,0.0501556396484375
106,0.06560730934143066
107,0.04514312744140625
108,0.057405948638916016
109,0.06470966339111328
110,0.08204174041748047
111,0.06527876853942871
112,0.04192781448364258
113,0.04662656784057617
114,0.05803275108337402
115,0.0421750545501709
116,0.04819297790527344
117,0.05173540115356445
118,0.04826784133911133
119,0.05191159248352051
120,0.04752302169799805
121,0.06926989555358887
122,0.05739021301269531
123,0.04208731651306152
124,0.03227400779724121
125,0.05219459533691406
126,0.1861572265625
127,0.04655718803405762
128,0.20952844619750977
129,0.043511390686035156
130,0.05348372459411621
131,0.06219840049743652
132,0.054411888122558594
133,0.06296443939208984
134,0.04778480529785156
135,0.05121159553527832
136,0.04997372627258301
137,0.07180380821228027
138,0.06770706176757812
139,0.05281877517700195
140,0.059517621994018555
141,0.053726911544799805
142,0.04580998420715332
143,0.048204898834228516
144,0.05180621147155762
145,0.06330537796020508
146,0.07015800476074219
147,0.06738090515136719
148,0.04705452919006348
149,0.0533900260925293
150,0.06504607200622559
151,0.052930355072021484
152,0.034413814544677734
153,0.049291133880615234
154,0.05080080032348633
155,0.04953289031982422
156,0.051502227783203125
157,0.048264265060424805
158,0.03302502632141113
159,0.04962921142578125
160,0.167205810546875
161,0.04937577247619629
162,0.04983210563659668
163,0.050733327865600586
164,0.048999786376953125
165,0.05117011070251465
166,0.04968976974487305
167,0.04977107048034668
168,0.04957151412963867
169,0.053365468978881836
170,0.06412959098815918
171,0.05051922798156738
172,0.0490875244140625
173,0.06655001640319824
174,0.051717281341552734
175,0.04841160774230957
176,0.05165982246398926
177,0.04874062538146973
178,0.03224539756774902
