<<<<<<< Updated upstream
EventIndex,Duration
1,0.0625309944152832
2,0.03671145439147949
3,0.06511855125427246
4,0.05123090744018555
5,0.11277270317077637
6,0.0874335765838623
7,0.0470120906829834
8,0.05202054977416992
9,0.08504962921142578
10,0.04795074462890625
11,0.05200314521789551
12,0.048732757568359375
13,0.03525733947753906
14,0.08040165901184082
15,0.05170392990112305
16,0.08522558212280273
17,0.06512641906738281
18,0.050776004791259766
19,0.04934406280517578
20,0.05180668830871582
21,0.041814565658569336
22,0.07231593132019043
23,0.06918191909790039
24,0.06251716613769531
25,0.03764963150024414
26,0.0589756965637207
27,0.07418346405029297
28,0.057826995849609375
29,0.0344853401184082
30,0.049523353576660156
31,0.04165983200073242
32,0.06156468391418457
33,0.040421485900878906
34,0.04732656478881836
35,0.05140399932861328
36,0.041307926177978516
37,0.09968209266662598
38,0.04377388954162598
39,0.06317758560180664
40,0.1688544750213623
41,0.06708264350891113
42,0.047876596450805664
43,0.05833315849304199
44,0.08154416084289551
45,0.051766395568847656
46,0.04540586471557617
47,0.04864192008972168
48,0.039032697677612305
49,0.06728243827819824
50,0.04553794860839844
51,0.07057833671569824
52,0.061688899993896484
53,0.07087874412536621
54,0.03245854377746582
55,0.0478205680847168
56,0.05263161659240723
57,0.06447649002075195
58,0.0702676773071289
59,0.0665445327758789
60,0.04888916015625
61,0.04672646522521973
62,0.06830048561096191
63,0.0479280948638916
64,0.052262306213378906
65,0.04742121696472168
66,0.03325176239013672
67,0.0701591968536377
68,0.05086493492126465
69,0.04913616180419922
70,0.03334212303161621
71,0.04988813400268555
72,0.1337881088256836
73,0.05035042762756348
74,0.04725146293640137
75,0.0525212287902832
76,0.06618833541870117
77,0.033976078033447266
78,0.050844669342041016
79,0.04848670959472656
80,0.03841519355773926
81,0.045572757720947266
82,0.06659722328186035
83,0.06533265113830566
84,0.050018310546875
85,0.06753969192504883
86,0.16791653633117676
87,0.06458902359008789
88,0.05051088333129883
89,0.06814169883728027
90,0.04780411720275879
91,0.033416748046875
92,0.05058932304382324
93,0.0683751106262207
94,0.04886054992675781
95,0.051102638244628906
96,0.04815244674682617
97,0.033562660217285156
98,0.04990839958190918
99,0.049871206283569336
100,0.19888758659362793
101,0.06888842582702637
102,0.06837010383605957
103,0.06572103500366211
104,0.04987049102783203
105,0.05054903030395508
106,0.049182891845703125
107,0.04790377616882324
108,0.049005985260009766
109,0.050737857818603516
110,0.06761956214904785
111,0.0612030029296875
112,0.07035565376281738
113,0.06993579864501953
114,0.0517725944519043
115,0.04832315444946289
116,0.032317161560058594
117,0.051775217056274414
118,0.06793904304504395
119,0.04640769958496094
120,0.05367588996887207
121,0.06450057029724121
122,0.05151844024658203
123,0.04811978340148926
124,0.03619575500488281
125,0.04834747314453125
126,0.1522216796875
127,0.04797220230102539
128,0.1683211326599121
129,0.06366419792175293
130,0.05349254608154297
131,0.0666654109954834
132,0.04967951774597168
133,0.06605792045593262
134,0.049039602279663086
135,0.050896644592285156
136,0.04737257957458496
137,0.06906580924987793
138,0.04779863357543945
139,0.05225849151611328
140,0.06795811653137207
141,0.04784560203552246
142,0.0524296760559082
143,0.04126620292663574
144,0.05001497268676758
145,0.07188773155212402
146,0.05364227294921875
147,0.06455564498901367
148,0.054201364517211914
149,0.048090219497680664
150,0.058650970458984375
151,0.058780670166015625
152,0.048979997634887695
153,0.041854143142700195
154,0.041884422302246094
155,0.04765605926513672
156,0.051965951919555664
157,0.058144330978393555
158,0.04221057891845703
159,0.04116344451904297
160,0.16732406616210938
161,0.033684492111206055
162,0.042110443115234375
163,0.05637550354003906
164,0.04446840286254883
165,0.047917842864990234
166,0.053116559982299805
167,0.040979862213134766
168,0.04181385040283203
169,0.06522822380065918
170,0.050721168518066406
171,0.0650029182434082
172,0.036742210388183594
173,0.07046151161193848
174,0.045922040939331055
175,0.05267739295959473
176,0.04651069641113281
177,0.05381059646606445
178,0.04652976989746094
=======
EventIndex,Duration
1,0.08133673667907715
2,0.0756368637084961
3,0.04920458793640137
4,0.031189680099487305
5,0.05983996391296387
6,0.03610491752624512
7,0.043399810791015625
8,0.032613277435302734
9,0.04063558578491211
10,0.03887510299682617
11,0.030458688735961914
12,0.0288999080657959
13,0.032671213150024414
14,0.03519916534423828
15,0.04340696334838867
16,0.0411992073059082
17,0.03932476043701172
18,0.029603242874145508
19,0.03640317916870117
20,0.028002500534057617
21,0.03099679946899414
22,0.03759622573852539
23,0.03816080093383789
24,0.04350399971008301
25,0.02866506576538086
26,0.025033235549926758
27,0.03484010696411133
28,0.038472652435302734
29,0.02202630043029785
30,0.023044586181640625
31,0.019189119338989258
32,0.029697656631469727
33,0.03606438636779785
34,0.022925138473510742
35,0.023493528366088867
36,0.02297043800354004
37,0.023105382919311523
38,0.02363896369934082
>>>>>>> Stashed changes
